data,abertura,maxima,minima,fechamento,volume
2024-08-14,132398.0,133777.0,132112.0,133318.0,12158400
2024-08-15,133319.0,134575.0,133319.0,134153.0,10534800
2024-08-16,134154.0,134781.0,133852.0,133953.0,10871900
2024-08-19,133953.0,136179.0,133953.0,135778.0,11281500
2024-08-20,135779.0,136330.0,135312.0,136087.0,8106800
2024-08-21,136088.0,137040.0,136086.0,136464.0,9572200
2024-08-22,136462.0,136462.0,134836.0,135173.0,8050200
2024-08-23,135174.0,136478.0,135174.0,135608.0,8649400
2024-08-26,135608.0,137013.0,135596.0,136889.0,7560000
2024-08-27,136888.0,137213.0,136664.0,136776.0,6745900
2024-08-28,136776.0,137469.0,135746.0,137344.0,7457100
2024-08-29,137349.0,137370.0,135858.0,136041.0,8385100
2024-08-30,136041.0,136139.0,134910.0,136004.0,18397900
2024-09-02,136004.0,136004.0,134497.0,134981.0,3666100
2024-09-03,134907.0,135011.0,134171.0,134353.0,8802400
2024-09-04,134359.0,136838.0,134359.0,136111.0,9419500
2024-09-05,136112.0,136656.0,135959.0,136502.0,7528700
2024-09-06,136508.0,136653.0,134476.0,134572.0,7563300
2024-09-09,134574.0,135250.0,134399.0,134737.0,6587600
2024-09-10,134738.0,134738.0,133754.0,134320.0,8253500
2024-09-11,134319.0,135087.0,133757.0,134677.0,7947300
2024-09-12,134677.0,134777.0,133591.0,134029.0,7004900
2024-09-13,134031.0,135879.0,134031.0,134882.0,8866000
2024-09-16,134885.0,135715.0,134870.0,135118.0,6707000
2024-09-17,135118.0,135118.0,134180.0,134960.0,7314500
2024-09-18,134960.0,135203.0,133748.0,133748.0,9792800
2024-09-19,133748.0,134759.0,133123.0,133123.0,9254500
2024-09-20,133121.0,133128.0,130907.0,131065.0,13605800
2024-09-23,131065.0,131065.0,130100.0,130568.0,9140800
2024-09-24,130570.0,133073.0,130570.0,132156.0,9367100
2024-09-25,132156.0,132982.0,131489.0,131586.0,10527200
2024-09-26,131595.0,133313.0,131594.0,133010.0,11618300
2024-09-27,133010.0,133923.0,132628.0,132730.0,9338900
2024-09-30,132761.0,133120.0,131816.0,131816.0,9131600
2024-10-01,131817.0,133405.0,131817.0,132495.0,9841100
2024-10-02,132495.0,134922.0,132495.0,133515.0,9398700
2024-10-03,133514.0,133514.0,131176.0,131672.0,9821200
2024-10-04,131672.0,131936.0,131156.0,131792.0,7054700
2024-10-07,131792.0,132943.0,131676.0,132018.0,7702100
2024-10-08,132016.0,132016.0,130371.0,131512.0,9093200
2024-10-09,131510.0,131520.0,129719.0,129962.0,9220400
2024-10-10,129963.0,130418.0,129835.0,130353.0,7617300
2024-10-11,130354.0,130354.0,129338.0,129992.0,7973300
2024-10-14,129992.0,131220.0,129729.0,131005.0,8502100
2024-10-15,131005.0,131457.0,130200.0,131043.0,7982900
2024-10-16,131045.0,132233.0,130780.0,131750.0,10282800
2024-10-17,131716.0,131716.0,129902.0,130793.0,7086000
2024-10-18,130793.0,131725.0,130121.0,130499.0,8683700
2024-10-21,130499.0,131124.0,130157.0,130362.0,7774900
2024-10-22,130346.0,130346.0,129094.0,129721.0,5522000
2024-10-23,129949.0,129949.0,128589.0,129233.0,7962200
2024-10-24,129233.0,130130.0,128798.0,130067.0,8310600
2024-10-25,130067.0,130529.0,129806.0,129893.0,8513300
2024-10-28,129894.0,131421.0,129894.0,131213.0,7135300
2024-10-29,131214.0,131765.0,130693.0,130730.0,7636400
2024-10-30,130730.0,131027.0,130473.0,130639.0,7327100
2024-10-31,130639.0,130798.0,129642.0,129713.0,9068100
2024-11-01,129718.0,129902.0,128070.0,128121.0,9897900
2024-11-04,128130.0,130609.0,128128.0,130515.0,9013500
2024-11-05,130515.0,130769.0,129692.0,130661.0,8556100
2024-11-06,130613.0,130670.0,128822.0,130341.0,10540900
2024-11-07,130341.0,131319.0,129406.0,129682.0,10520800
2024-11-08,129647.0,129647.0,126973.0,127830.0,13183200
2024-11-11,127829.0,128095.0,127306.0,127874.0,8395300
2024-11-12,127873.0,128210.0,127411.0,127698.0,9522100
2024-11-13,127698.0,128100.0,126869.0,127734.0,12692800
2024-11-14,127734.0,128423.0,127389.0,127792.0,13138300
2024-11-18,127791.0,128277.0,127226.0,127768.0,10742000
2024-11-19,127768.0,128579.0,127235.0,128197.0,9103600
2024-11-21,128197.0,128197.0,126594.0,126922.0,10271900
2024-11-22,126944.0,129126.0,126944.0,129126.0,9186200
2024-11-25,129125.0,129495.0,128932.0,129036.0,14411200
2024-11-26,129043.0,130361.0,129042.0,129922.0,9745200
2024-11-27,129923.0,130283.0,127669.0,127669.0,12318800
2024-11-28,127667.0,127668.0,124390.0,124610.0,12833100
2024-11-29,124611.0,126056.0,123946.0,125668.0,16398000
2024-12-02,125668.0,125901.0,124734.0,125236.0,11517200
2024-12-03,125235.0,126417.0,125233.0,126139.0,9990000
2024-12-04,126139.0,126720.0,125828.0,126087.0,9388600
2024-12-05,126088.0,127989.0,126087.0,127858.0,9530800
2024-12-06,127856.0,127872.0,125833.0,125946.0,11223300
2024-12-09,125946.0,127542.0,125946.0,127210.0,9367300
2024-12-10,127213.0,128511.0,127213.0,128228.0,9141300
2024-12-11,128228.0,130899.0,127362.0,129593.0,13170900
2024-12-12,129587.0,129587.0,125829.0,126042.0,13453200
2024-12-13,126102.0,126290.0,124578.0,124612.0,11762700
2024-12-16,124610.0,124956.0,123495.0,123560.0,11071100
2024-12-17,123560.0,125301.0,123560.0,124698.0,17561100
2024-12-18,124699.0,124699.0,120457.0,120772.0,19742800
2024-12-19,120768.0,121770.0,120768.0,121188.0,13682900
2024-12-20,121183.0,122209.0,120700.0,122102.0,18128200
2024-12-23,122105.0,122105.0,120617.0,120767.0,9953300
2024-12-26,120767.0,121612.0,120428.0,121078.0,8338500
2024-12-27,121078.0,121609.0,120252.0,120269.0,8937000
2024-12-30,120267.0,121050.0,120158.0,120283.0,8895300
2025-01-02,120283.0,120782.0,119120.0,120125.0,9373600
2025-01-03,120125.0,120356.0,118404.0,118533.0,9804400
2025-01-06,118534.0,120322.0,118534.0,120022.0,9685600
2025-01-07,120022.0,121713.0,120022.0,121163.0,11116400
2025-01-08,121160.0,121160.0,119351.0,119625.0,10230700
2025-01-09,119625.0,120145.0,119502.0,119781.0,6611500
2025-01-10,119781.0,120052.0,118732.0,118856.0,9255500
2025-01-13,118856.0,119729.0,118743.0,119007.0,8161500
2025-01-14,119007.0,119451.0,118223.0,119299.0,9349300
2025-01-15,119309.0,122988.0,119303.0,122650.0,11928800
2025-01-16,122649.0,122660.0,120796.0,121234.0,11312100
2025-01-17,121258.0,122674.0,121074.0,122350.0,10242300
2025-01-20,122349.0,123098.0,121511.0,122543.0,4185300
2025-01-21,122850.0,123462.0,122290.0,123338.0,7819600
2025-01-22,123345.0,123865.0,122926.0,122972.0,9975100
2025-01-23,122965.0,123958.0,122159.0,122483.0,9491400
2025-01-24,122483.0,122908.0,122196.0,122447.0,7777800
2025-01-27,122443.0,124862.0,122207.0,124862.0,11021500
2025-01-28,124861.0,124881.0,123973.0,124056.0,8313500
2025-01-29,124056.0,124767.0,123278.0,123432.0,7348500
2025-01-30,123433.0,127169.0,123432.0,126913.0,11688100
2025-01-31,126914.0,127532.0,126057.0,126135.0,10242600
2025-02-03,126135.0,126473.0,125566.0,125970.0,9548900
2025-02-04,125964.0,125964.0,124694.0,125147.0,9784500
2025-02-05,125146.0,125846.0,124637.0,125534.0,9957400
2025-02-06,125531.0,126399.0,125249.0,126225.0,10028600
2025-02-07,126219.0,126524.0,124320.0,124619.0,10952400
2025-02-10,124619.0,126386.0,124619.0,125572.0,8908600
2025-02-11,125571.0,126886.0,125570.0,126522.0,11242800
2025-02-12,126513.0,126513.0,124116.0,124380.0,14625100
2025-02-13,124372.0,124853.0,123778.0,124850.0,9048100
2025-02-14,124849.0,128482.0,124849.0,128219.0,12560100
2025-02-17,128229.0,129534.0,128229.0,128869.0,7032800
2025-02-18,128553.0,129294.0,128012.0,128532.0,10994100
2025-02-19,128528.0,128528.0,127028.0,127309.0,9295100
2025-02-20,127309.0,127871.0,127063.0,127601.0,10640300
2025-02-21,127601.0,127654.0,126483.0,127128.0,11093300
2025-02-24,127129.0,127275.0,125162.0,125401.0,10148900
2025-02-25,125401.0,126718.0,125382.0,125980.0,11078000
2025-02-26,125980.0,126563.0,124732.0,124769.0,11361800
2025-02-27,124768.0,125497.0,124352.0,124799.0,12554000
2025-02-28,124798.0,124916.0,122659.0,122799.0,24873800
2025-03-05,122799.0,123364.0,122747.0,123047.0,9604100
2025-03-06,123048.0,124112.0,122681.0,123358.0,10060600
2025-03-07,123357.0,125822.0,122530.0,125035.0,9975600
2025-03-10,125031.0,125031.0,123471.0,124519.0,9370800
2025-03-11,124519.0,124625.0,122636.0,123507.0,8810400
2025-03-12,123507.0,124048.0,122969.0,123864.0,8254800
2025-03-13,123863.0,125774.0,123590.0,125637.0,11259000
2025-03-14,125647.0,129194.0,125647.0,128957.0,14572600
2025-03-17,128959.0,131313.0,128957.0,130834.0,11063200
2025-03-18,130832.0,131834.0,130722.0,131475.0,10992400
2025-03-19,131476.0,132984.0,131451.0,132508.0,12204900
2025-03-20,132505.0,132713.0,131813.0,131955.0,14187500
2025-03-21,132005.0,132588.0,131776.0,132345.0,14192000
2025-03-24,132344.0,132424.0,130992.0,131321.0,8301200
2025-03-25,131327.0,133471.0,131325.0,132068.0,9237600
2025-03-26,132069.0,132984.0,132068.0,132520.0,9404600
2025-03-27,132522.0,133904.0,132479.0,133149.0,10016200
2025-03-28,133143.0,133143.0,131315.0,131902.0,8905500
2025-03-31,131900.0,131901.0,130115.0,130260.0,9994900
2025-04-01,130267.0,131982.0,130081.0,131147.0,8966100
2025-04-02,131151.0,131424.0,130393.0,131190.0,8819500
2025-04-03,131185.0,132552.0,130182.0,131141.0,12327500
2025-04-04,131139.0,131139.0,126466.0,127256.0,13176400
2025-04-07,127229.0,128411.0,123876.0,125588.0,14045900
2025-04-08,125588.0,127652.0,123454.0,123932.0,12814700
2025-04-09,123928.0,128649.0,122887.0,127796.0,16919800
2025-04-10,127796.0,127797.0,124895.0,126355.0,11456300
2025-04-11,126355.0,128386.0,126078.0,127682.0,10084200
2025-04-14,127683.0,129955.0,127683.0,129454.0,10608700
2025-04-15,129452.0,129927.0,128951.0,129245.0,8837800
2025-04-16,129245.0,129605.0,128149.0,128317.0,11540200
2025-04-17,128316.0,130091.0,127973.0,129650.0,9983400
2025-04-22,129650.0,130877.0,128726.0,130464.0,8605300
2025-04-23,130468.0,133318.0,130468.0,132216.0,11342700
2025-04-24,132245.0,134938.0,132223.0,134580.0,14113400
2025-04-25,134579.0,134992.0,134186.0,134739.0,13051800
2025-04-28,134741.0,135709.0,134711.0,135016.0,11449700
2025-04-29,135017.0,136150.0,134899.0,135093.0,12761100
2025-04-30,135094.0,135171.0,133955.0,135067.0,15452400
2025-05-02,135067.0,135275.0,134355.0,135134.0,12739100
2025-05-05,135131.0,135198.0,133390.0,133491.0,10796300
2025-05-06,133499.0,134135.0,133260.0,133516.0,11139700
2025-05-07,133517.0,134110.0,132872.0,133398.0,9938200
2025-05-08,133458.0,137635.0,133458.0,136232.0,17202900
2025-05-09,136232.0,137286.0,136105.0,136512.0,13881800
2025-05-12,136516.0,137519.0,136356.0,136563.0,10915800
2025-05-13,136565.0,139419.0,136550.0,138963.0,13071200
2025-05-14,138965.0,139362.0,138228.0,138423.0,11155300
2025-05-15,138425.0,139408.0,138321.0,139334.0,11500800
2025-05-16,139335.0,139335.0,137713.0,139187.0,12106000
2025-05-19,139186.0,140203.0,138587.0,139636.0,9590600
2025-05-20,139636.0,140244.0,138966.0,140110.0,9650800
2025-05-21,140109.0,140109.0,137538.0,137881.0,10150400
2025-05-22,137881.0,138837.0,137088.0,137273.0,13223200
2025-05-23,137273.0,137824.0,134997.0,137824.0,10682600
2025-05-26,137824.0,138800.0,137795.0,138136.0,5553800
2025-05-27,138136.0,140382.0,138136.0,139541.0,11187800
2025-05-28,139541.0,139547.0,138580.0,138888.0,9735000
2025-05-29,138869.0,139108.0,137993.0,138534.0,8826400
2025-05-30,138546.0,138637.0,136726.0,137027.0,15141600
2025-06-02,137026.0,138471.0,136483.0,136787.0,9100100
2025-06-03,136787.0,137672.0,136175.0,137546.0,9696700
2025-06-04,137547.0,138797.0,136695.0,137002.0,10199100
2025-06-05,137003.0,137451.0,136031.0,136236.0,9484500
2025-06-06,136236.0,136890.0,135601.0,136102.0,9119300
2025-06-09,136102.0,136106.0,134119.0,135699.0,7763800
2025-06-10,135716.0,137369.0,135716.0,136436.0,8186500
2025-06-11,136443.0,137531.0,135628.0,137128.0,8767100
2025-06-12,137127.0,137931.0,136175.0,137800.0,7124600
2025-06-13,137800.0,137800.0,136586.0,137213.0,8628300
2025-06-16,137212.0,139988.0,137212.0,139256.0,7620500
2025-06-17,139256.0,139497.0,138293.0,138840.0,8377000
2025-06-18,138844.0,139161.0,138443.0,138717.0,8323400
2025-06-20,138715.0,138719.0,136815.0,137116.0,11289300
2025-06-23,137116.0,137130.0,135835.0,136551.0,7727800
2025-06-24,136552.0,138156.0,136254.0,137165.0,8083700
2025-06-25,137163.0,137163.0,135565.0,135767.0,7705700
2025-06-26,135767.0,137353.0,135756.0,137114.0,8023300
2025-06-27,137113.0,137209.0,136469.0,136866.0,6244500
2025-06-30,136865.0,139103.0,136430.0,138855.0,7680300
2025-07-01,138855.0,139695.0,138855.0,139549.0,6345700
2025-07-02,139586.0,140049.0,138384.0,139051.0,8811900
2025-07-03,139051.0,141304.0,139051.0,140928.0,6082200
2025-07-04,140928.0,141537.0,140597.0,141478.0,2114300
2025-07-07,141265.0,141342.0,139295.0,139490.0,6117300
2025-07-08,139491.0,139591.0,138770.0,139303.0,6750100
2025-07-09,139303.0,139331.0,137299.0,137481.0,7584500
2025-07-10,137472.0,137472.0,136015.0,136743.0,9566200
2025-07-11,136742.0,136742.0,135528.0,136187.0,7401900
2025-07-14,136187.0,136187.0,134840.0,135299.0,7325600
2025-07-15,135298.0,136022.0,134380.0,135250.0,6904200
2025-07-16,135250.0,135641.0,134265.0,135511.0,7833200
2025-07-17,135515.0,135793.0,135016.0,135565.0,6800000
2025-07-18,135563.0,135563.0,133296.0,133382.0,10071800
2025-07-21,133382.0,134865.0,133367.0,134167.0,6726700
2025-07-22,134180.0,135300.0,133986.0,134036.0,7052100
2025-07-23,134036.0,135782.0,133676.0,135368.0,6527600
2025-07-24,135357.0,135363.0,133648.0,133808.0,5976800
2025-07-25,133820.0,134204.0,133285.0,133524.0,5560900
2025-07-28,133538.0,133902.0,131550.0,132129.0,6625600
2025-07-29,132130.0,133346.0,132130.0,132726.0,6324800
2025-07-30,132702.0,134368.0,131883.0,133990.0,8655300
2025-07-31,133987.0,133987.0,132096.0,133071.0,9196800
2025-08-01,132920.0,133237.0,132140.0,132437.0,8497100
2025-08-04,132440.0,133929.0,132440.0,132971.0,6136600
2025-08-05,132971.0,134233.0,132682.0,133151.0,6606300
2025-08-06,133169.0,135241.0,133169.0,134538.0,8681700
2025-08-07,134538.0,137007.0,134534.0,136528.0,9501000
2025-08-08,136526.0,136761.0,135659.0,135913.0,9890600
2025-08-11,135913.0,136307.0,135496.0,135623.0,6947300
2025-08-12,135629.0,138414.0,135629.0,137914.0,8342100
2025-08-13,137911.0,137913.0,136535.0,136687.0,9398500
2025-08-14,136681.0,137437.0,135588.0,136356.0,9667800
2025-08-15,136354.0,136431.0,135583.0,136341.0,9291000
2025-08-18,136341.0,137902.0,136341.0,137322.0,8089900
2025-08-19,137321.0,137321.0,133997.0,134432.0,8684100
2025-08-20,134431.0,134964.0,134122.0,134667.0,6845000
2025-08-21,134664.0,134837.0,133874.0,134511.0,6516300
2025-08-22,134512.0,138072.0,134512.0,137968.0,9315600
2025-08-25,137971.0,138890.0,137971.0,138025.0,5991700
2025-08-26,138026.0,138037.0,137059.0,137771.0,8453400
2025-08-27,137773.0,139281.0,137456.0,139206.0,6609100
2025-08-28,139206.0,142138.0,139206.0,141049.0,9294800
2025-08-29,141049.0,142379.0,141000.0,141422.0,9333200
2025-09-01,141423.0,141950.0,140878.0,141125.0,3388000
2025-09-02,141279.0,141279.0,139625.0,140335.0,8785200
2025-09-03,140332.0,140496.0,139582.0,139864.0,7579800
2025-09-04,139832.0,141482.0,139832.0,140993.0,8032400
2025-09-05,141004.0,143409.0,141004.0,142640.0,8379400
2025-09-08,142640.0,143089.0,141329.0,141792.0,7440900
2025-09-09,141794.0,142286.0,141606.0,141618.0,7481900
2025-09-10,141612.0,143182.0,141612.0,142349.0,7138700
2025-09-11,142349.0,144013.0,142349.0,143151.0,7570400
2025-09-12,143151.0,143202.0,142241.0,142272.0,6388600
2025-09-15,142292.0,144194.0,142292.0,143547.0,6614000
2025-09-16,143547.0,144584.0,143547.0,144062.0,8478200
2025-09-17,144059.0,146331.0,143910.0,145594.0,9604400
2025-09-18,145594.0,145726.0,144993.0,145500.0,8372000
2025-09-19,145500.0,146399.0,145496.0,145865.0,10279800
2025-09-22,145864.0,145864.0,144117.0,145109.0,9428100
2025-09-23,145112.0,147179.0,145107.0,146425.0,8143800
2025-09-24,146426.0,146585.0,146067.0,146492.0,7292900
2025-09-25,146492.0,146519.0,145187.0,145306.0,8293800
2025-09-26,145326.0,146235.0,145146.0,145447.0,6338200
2025-09-29,145447.0,147558.0,145447.0,146337.0,7074100
2025-09-30,146337.0,147578.0,145774.0,146237.0,9477300
2025-10-01,146237.0,146879.0,145193.0,145517.0,8340700
2025-10-02,145517.0,145621.0,143635.0,143950.0,7245600
2025-10-03,143950.0,144518.0,143676.0,144201.0,6177600
2025-10-06,144202.0,144532.0,143376.0,143608.0,5981500
2025-10-07,143606.0,143606.0,141035.0,141356.0,9272700
2025-10-08,141356.0,142385.0,141356.0,142145.0,7525200
2025-10-09,142148.0,143212.0,141603.0,141708.0,6821400
2025-10-10,141725.0,142274.0,140231.0,140680.0,8280800
2025-10-13,140682.0,142303.0,140682.0,141783.0,5531200
2025-10-14,141788.0,142589.0,141334.0,141683.0,7122300
2025-10-15,141683.0,142905.0,141154.0,142604.0,10321000
2025-10-16,142604.0,143191.0,141446.0,142200.0,7391900
2025-10-17,142200.0,143425.0,141248.0,143399.0,8875100
2025-10-20,143399.0,145216.0,143396.0,144509.0,6793400
2025-10-21,144509.0,144795.0,143829.0,144085.0,6193200
2025-10-22,144094.0,145048.0,144039.0,144873.0,7025000
2025-10-23,144881.0,146358.0,144881.0,145721.0,6599600
2025-10-24,145721.0,147240.0,145721.0,146172.0,6491300
2025-10-27,146174.0,147977.0,146174.0,146969.0,6445200
2025-10-28,146970.0,147811.0,146575.0,147429.0,7108000
2025-10-29,147430.0,149067.0,147430.0,148633.0,7999500
2025-10-30,148632.0,149234.0,147547.0,148780.0,7300600
2025-10-31,148774.0,149636.0,148774.0,149540.0,8911000
2025-11-03,149551.0,150761.0,149551.0,150454.0,7667600
2025-11-04,150454.0,150888.0,149979.0,150704.0,7541200
2025-11-05,150709.0,153583.0,150296.0,153294.0,9803000
2025-11-06,153297.0,154352.0,153235.0,153339.0,9387600
2025-11-07,153339.0,154066.0,152368.0,154064.0,9474100
2025-11-10,154061.0,155601.0,154058.0,155257.0,7751600
2025-11-11,155257.0,158467.0,155252.0,157749.0,12876000
2025-11-12,157749.0,158134.0,156560.0,157633.0,11226600
2025-11-13,157633.0,158319.0,156509.0,157162.0,10560800
2025-11-14,157162.0,158366.0,156656.0,157739.0,7977300
2025-11-17,157742.0,157901.0,156568.0,156993.0,8419200
2025-11-18,156990.0,157040.0,155834.0,156522.0,8723000
2025-11-19,156522.0,156522.0,155212.0,155381.0,8815200
2025-11-21,155381.0,155387.0,153571.0,154770.0,7848000
2025-11-24,154769.0,155832.0,154529.0,155278.0,9277600
2025-11-25,155278.0,156373.0,154821.0,155910.0,6929400
2025-11-26,155915.0,158714.0,155914.0,158555.0,8596500
2025-11-27,158554.0,158864.0,158167.0,158292.0,3121400
2025-11-28,158358.0,159689.0,158078.0,159072.0,8017000
2025-12-01,159074.0,159224.0,158030.0,158611.0,7504300
2025-12-02,158612.0,161092.0,158612.0,161092.0,8430000
2025-12-03,161094.0,161964.0,161093.0,161755.0,8292000
2025-12-04,161760.0,164551.0,161759.0,164456.0,10592300
2025-12-05,164461.0,165036.0,157007.0,157369.0,14529000
2025-12-08,157369.0,159235.0,157369.0,158187.0,9024100
2025-12-09,158187.0,158851.0,155188.0,157981.0,8703800
2025-12-10,157984.0,159691.0,157628.0,159075.0,8239900
2025-12-11,159072.0,159850.0,158098.0,159189.0,7018000
2025-12-12,159189.0,161263.0,159189.0,160766.0,7671200
2025-12-15,160766.0,163073.0,160766.0,162482.0,8229000
2025-12-16,162482.0,162482.0,158558.0,158578.0,9920300
2025-12-17,158578.0,158611.0,156351.0,157327.0,11344300
2025-12-18,157327.0,158496.0,157124.0,157923.0,7800100
2025-12-19,157928.0,159552.0,157906.0,158473.0,9946500
2025-12-22,158480.0,158634.0,157306.0,158142.0,8424000
2025-12-23,158144.0,160456.0,158144.0,160456.0,6569800
2025-12-26,160456.0,160913.0,159359.0,160897.0,4790000
2025-12-29,160897.0,161133.0,159702.0,160490.0,5605600
2025-12-30,160491.0,162075.0,160491.0,161125.0,5870100
